typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","834","TZA","United Rep. of Tanzania","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","923","false","-1","N/A",,"false","923","false",,"false","433",,"433","0","true","false",
"C","A","20140101","2014","52","2014","882","WSM","Samoa","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6343",,"6343","0","true","false",
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","-1","N/A",,"false","30","false",,"false",,"3343","3343","0","true","false",
"C","A","20150101","2015","52","2015","40","AUT","Austria","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","361.557",,"361.557","0","false","true",
"C","A","20150101","2015","52","2015","50","BGD","Bangladesh","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","-1","N/A",,"false","9","false",,"false","58",,"58","0","true","false",
"C","A","20150101","2015","52","2015","90","SLB","Solomon Isds","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2213",,"2213","0","true","false",
"C","A","20150101","2015","52","2015","96","BRN","Brunei Darussalam","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","-1","N/A",,"false","12","false",,"false","150",,"150","0","true","false",
"C","A","20150101","2015","52","2015","116","KHM","Cambodia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","-1","N/A",,"false","4","false",,"false","40",,"40","0","true","false",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"595.45","595.45","0","false","true",
"C","A","20150101","2015","52","2015","144","LKA","Sri Lanka","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","-1","N/A",,"false","60","false",,"false","19",,"19","0","true","false",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","11","false","-1","N/A","0","false","11","false",,"false","626",,"626","0","false","true",
"C","A","20150101","2015","52","2015","214","DOM","Dominican Rep.","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","9609","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38.7","false","8","kg","38.7","false","38.7","false","0","false","515.938","459","515.938","0","false","true",
